player_id,name_full,w,sv,hld,so,er,bb,h,ip,SP,RP
668678,"Gallen, Zac",3,0,0,82,22,25,55,72.0,True,False
669060,"Wilson, Bryse",1,1,0,15,7,9,18,15.333333333333334,False,False
669145,"Zimmermann, Bruce",0,0,0,7,6,2,6,7.0,False,False
669203,"Burnes, Corbin",4,0,0,88,14,24,37,59.666666666666664,True,False
669211,"Akin, Keegan",1,0,0,35,13,10,27,25.333333333333332,True,False
669373,"Skubal, Tarik",1,0,0,37,20,11,28,32.0,True,False
669424,"Lambert, Jimmy",0,0,0,2,0,0,2,2.0,False,False
669432,"Rogers, Trevor",1,0,0,39,19,13,32,28.0,True,False
669456,"Bieber, Shane",8,0,0,122,14,21,46,77.1,True,False
669459,"Nelson, Kyle",0,0,0,0,4,1,3,0.6666666666666666,False,False
669952,"White, Mitch",1,0,0,2,0,1,1,3.0,False,False
670056,"Baragar, Caleb",5,0,2,19,10,5,17,22.333333333333332,False,True
670280,"Bednar, David",0,0,0,5,5,2,11,6.1,False,False
670912,"Oviedo, Johan",0,0,0,16,15,10,24,24.333333333333332,True,False
670950,"Richards, Trevor",0,0,0,27,21,11,44,32.0,True,True
670990,"Ramirez, Yohan",0,3,1,26,6,20,9,20.333333333333332,False,True
671790,"Bolanos, Ronald",0,0,0,2,5,3,8,3.6666666666666665,False,False
672335,"Perez, Cionel",0,0,2,8,2,6,7,6.1,False,True
672578,"Hernandez, Carlos",0,0,0,13,8,6,19,14.333333333333334,True,False
672715,"Patino, Luis",1,0,1,21,10,14,18,17.333333333333332,False,True
675916,"Karinchak, James",1,1,8,53,8,16,14,27.0,False,True
675921,"Howard, Spencer",1,0,0,23,16,10,30,24.333333333333332,True,False
676596,"Fleming, Josh",5,0,1,25,10,7,28,32.333333333333336,True,False
676606,"Margevicius, Nick",2,0,0,36,21,14,38,41.333333333333336,True,False
676831,"Whitley, Kodi",0,0,0,5,1,1,2,4.666666666666667,False,False
676979,"Crochet, Garrett",0,0,1,8,0,0,3,6.0,False,True
677651,"Garcia, Luis",0,0,0,9,4,5,7,12.1,False,False
680702,"Gerber, Joey",1,0,5,6,7,5,13,15.333333333333334,False,True
681911,"Vesia, Alex",0,0,1,5,9,7,7,4.1,False,True
